Plant ID	Condition	Species	Genotype	Variety	GrowthCondition	Treatment	Sequence	Day	Time	Day (Int)	Weight A (g)	Weight B (g)	Water (weight-diff)	fluo.side	fluo.top	vis.side	vis.top	nir.side	nir.top
1107BA1148	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 31	Fri Apr 01 20:13:28 CEST 2011	31	13918	14188	270		0	0	0	0	
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 31	Fri Apr 01 20:13:48 CEST 2011	31	13954	14189	235		0	0	0	0	
1107BA1153	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 31	Fri Apr 01 20:14:25 CEST 2011	31	13931	14188	257		0	0	0	0	
1107BA1196	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 31	Fri Apr 01 20:15:02 CEST 2011	31	13967	14189	222		0	0	0	0	
1107BA1119	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 31	Fri Apr 01 20:15:22 CEST 2011	31	13976	14191	215		0	0	0	0	
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 31	Fri Apr 01 20:15:41 CEST 2011	31	13985	14187	202		0	0	0	0	
1107BA1125	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 31	Fri Apr 01 20:16:01 CEST 2011	31	13962	14187	225		0	0	0	0	
1107BA1131	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 31	Fri Apr 01 20:16:20 CEST 2011	31	13891	14184	293		0	0	0	0	
1107BA1386	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 09:02:10 CEST 2011	32	14053	14192	139	414	0	0	0	0	
1107BA1335	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 09:03:23 CEST 2011	32	14064	14191	127	387	0	0	0	0	
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 09:03:43 CEST 2011	32	14075	14194	119	353	0	0	0	0	
1107BA1191	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 09:04:02 CEST 2011	32	14031	14189	158	486	0	0	0	0	
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 09:06:25 CEST 2011	32	14060	14193	133	405	0	0	0	0	
1107BA1248	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 09:06:45 CEST 2011	32	14063	14192	129	396	0	0	0	0	
1107BA1026	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 09:07:05 CEST 2011	32	14046	14191	145	426	0	0	0	0	
1107BA1008	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 09:07:42 CEST 2011	32	14065	14192	127	369	0	0	0	0	
1107BA1040	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 09:08:01 CEST 2011	32	14030	14192	162	475	0	0	0	0	
1107BA1234	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 09:08:39 CEST 2011	32	14056	14193	137	384	0	0	0	0	
1107BA1039	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 09:08:58 CEST 2011	32	14063	14194	131	372	0	0	0	0	
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 09:09:18 CEST 2011	32	14032	14192	160	432	0	0	0	0	
1107BA1147	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 09:12:24 CEST 2011	32	14056	14192	136	387	0	0	0	0	
1107BA1148	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 09:12:43 CEST 2011	32	14051	14191	140	414	0	0	0	0	
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 09:13:03 CEST 2011	32	14062	14192	130	383	0	0	0	0	
1107BA1153	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 09:13:40 CEST 2011	32	14049	14194	145	403	0	0	0	0	
1107BA1196	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 09:14:17 CEST 2011	32	14072	14192	120	346	0	0	0	0	
1107BA1119	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 09:14:37 CEST 2011	32	14071	14194	123	349	0	0	0	0	
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 09:14:56 CEST 2011	32	14071	14195	124	334	0	0	0	0	
1107BA1125	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 09:15:16 CEST 2011	32	14060	14192	132	361	0	0	0	0	
1107BA1131	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 09:15:35 CEST 2011	32	14008	14191	183	487	0	0	0	0	
1107BA1386	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 20:02:13 CEST 2011	32	13905	14180	275		0	0	0	0	
1107BA1335	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 20:03:25 CEST 2011	32	13925	14185	260		0	0	0	0	
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 20:03:44 CEST 2011	32	13950	14184	234		0	0	0	0	
1107BA1191	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 20:04:04 CEST 2011	32	13853	14181	328		0	0	0	0	
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 20:06:48 CEST 2011	32	13913	14185	272		0	0	0	0	
1107BA1248	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 20:07:08 CEST 2011	32	13919	14186	267		0	0	0	0	
1107BA1026	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 20:07:27 CEST 2011	32	13902	14183	281		0	0	0	0	
1107BA1008	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 20:08:04 CEST 2011	32	13943	14185	242		0	0	0	0	
1107BA1040	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 20:08:24 CEST 2011	32	13870	14183	313		0	0	0	0	
1107BA1234	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 20:09:01 CEST 2011	32	13934	14181	247		0	0	0	0	
1107BA1039	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 20:09:21 CEST 2011	32	13946	14187	241		0	0	0	0	
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 20:09:40 CEST 2011	32	13907	14179	272		0	0	0	0	
1107BA1147	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 20:13:21 CEST 2011	32	13933	14184	251		0	0	0	0	
1107BA1148	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 20:13:41 CEST 2011	32	13909	14183	274		0	0	0	0	
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 20:14:00 CEST 2011	32	13933	14186	253		0	0	0	0	
1107BA1153	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 20:14:37 CEST 2011	32	13928	14186	258		0	0	0	0	
1107BA1196	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 20:15:15 CEST 2011	32	13962	14188	226		0	0	0	0	
1107BA1119	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 20:15:34 CEST 2011	32	13962	14188	226		0	0	0	0	
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 20:15:54 CEST 2011	32	13978	14188	210		0	0	0	0	
1107BA1125	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 20:16:13 CEST 2011	32	13959	14188	229		0	0	0	0	
1107BA1131	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 32	Sat Apr 02 20:16:33 CEST 2011	32	13877	14181	304		0	0	0	0	
1107BA1386	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 12:27:31 CEST 2011	33	13942	14178	425	25	3	25	3	25	3
1107BA1335	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 12:39:36 CEST 2011	33	13963	14183	390	25	3	25	3	25	3
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 12:41:10 CEST 2011	33	13978	14186	363	25	3	25	3	25	3
1107BA1191	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 12:43:15 CEST 2011	33	13903	14187	489	25	3	25	3	25	3
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 12:59:07 CEST 2011	33	13960	14190	388	25	3	25	3	25	3
1107BA1248	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 13:06:59 CEST 2011	33	13955	14187	388	25	3	25	3	25	3
1107BA1026	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 13:10:33 CEST 2011	33	13932	14187	432	25	3	25	3	25	3
1107BA1008	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 13:26:29 CEST 2011	33	13962	14193	376	25	3	25	3	25	3
1107BA1040	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 13:34:22 CEST 2011	33	13903	14186	470	25	3	25	3	25	3
1107BA1234	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 13:47:13 CEST 2011	33	13942	14191	388	25	3	25	3	25	3
1107BA1039	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 13:55:05 CEST 2011	33	13952	14188	377	25	3	25	3	25	3
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 14:00:05 CEST 2011	33	13903	14178	457	25	3	25	3	25	3
1107BA1147	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 14:08:00 CEST 2011	33	13945	14180	393	25	3	25	3	25	3
1107BA1148	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 14:15:56 CEST 2011	33	13919	14184	426	25	3	25	3	25	3
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 14:23:53 CEST 2011	33	13947	14184	377	25	3	25	3	25	3
1107BA1153	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 14:39:47 CEST 2011	33	13926	14184	417	25	3	25	3	25	3
1107BA1196	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 14:49:41 CEST 2011	33	13963	14187	352	25	3	25	3	25	3
1107BA1119	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 14:57:35 CEST 2011	33	13952	14187	366	25	3	25	3	25	3
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 15:00:48 CEST 2011	33	13960	14188	346	25	3	25	3	25	3
1107BA1125	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 15:08:45 CEST 2011	33	13945	14185	368	25	3	25	3	25	3
1107BA1131	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 15:16:42 CEST 2011	33	13846	14182	520	25	3	25	3	25	3
1107BA1386	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 20:02:12 CEST 2011	33	13997	14186	189		0	0	0	0	
1107BA1335	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 20:03:25 CEST 2011	33	14019	14189	170		0	0	0	0	
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 20:03:44 CEST 2011	33	14033	14188	155		0	0	0	0	
1107BA1191	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 20:04:04 CEST 2011	33	13982	14187	205		0	0	0	0	
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 20:06:30 CEST 2011	33	14031	14189	158		0	0	0	0	
1107BA1248	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 20:06:50 CEST 2011	33	14034	14190	156		0	0	0	0	
1107BA1026	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 20:07:10 CEST 2011	33	14011	14188	177		0	0	0	0	
1107BA1008	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 20:07:47 CEST 2011	33	14045	14190	145		0	0	0	0	
1107BA1040	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 20:08:07 CEST 2011	33	14002	14189	187		0	0	0	0	
1107BA1234	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 20:08:44 CEST 2011	33	14052	14191	139		0	0	0	0	
1107BA1039	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 20:09:04 CEST 2011	33	14050	14191	141		0	0	0	0	
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 20:09:24 CEST 2011	33	14005	14187	182		0	0	0	0	
1107BA1147	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 20:12:37 CEST 2011	33	14031	14189	158		0	0	0	0	
1107BA1148	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 20:12:57 CEST 2011	33	14029	14190	161		0	0	0	0	
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 20:13:16 CEST 2011	33	14047	14187	140		0	0	0	0	
1107BA1153	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 20:13:54 CEST 2011	33	14030	14189	159		0	0	0	0	
1107BA1196	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 20:14:31 CEST 2011	33	14063	14191	128		0	0	0	0	
1107BA1119	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 20:14:51 CEST 2011	33	14061	14192	131		0	0	0	0	
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 20:15:10 CEST 2011	33	14073	14191	118		0	0	0	0	
1107BA1125	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 20:15:30 CEST 2011	33	14062	14190	128		0	0	0	0	
1107BA1131	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 33	Sun Apr 03 20:15:50 CEST 2011	33	14003	14187	184		0	0	0	0	
1107BA1386	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 34	Mon Apr 04 18:02:15 CEST 2011	34	13822	14179	357	357	0	0	0	0	
1107BA1335	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 34	Mon Apr 04 18:02:34 CEST 2011	34	13831	14182	351	351	0	0	0	0	
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 34	Mon Apr 04 18:02:52 CEST 2011	34	13841	14182	341	341	0	0	0	0	
1107BA1191	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 34	Mon Apr 04 18:04:56 CEST 2011	34	13726	14175	449	449	0	0	0	0	
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 34	Mon Apr 04 18:06:09 CEST 2011	34	13821	14178	357	357	0	0	0	0	
1107BA1248	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 34	Mon Apr 04 18:06:27 CEST 2011	34	13834	14182	348	348	0	0	0	0	
1107BA1008	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 34	Mon Apr 04 18:07:18 CEST 2011	34	13856	14178	322	322	0	0	0	0	
1107BA1234	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 34	Mon Apr 04 18:08:10 CEST 2011	34	13843	14179	336	336	0	0	0	0	
1107BA1026	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 34	Mon Apr 04 18:08:25 CEST 2011	34	13750	14175	425	425	0	0	0	0	
1107BA1039	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 34	Mon Apr 04 18:08:28 CEST 2011	34	13810	14176	366	366	0	0	0	0	
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 34	Mon Apr 04 18:08:46 CEST 2011	34	13718	14173	455	455	0	0	0	0	
1107BA1040	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 34	Mon Apr 04 18:10:01 CEST 2011	34	13739	14174	435	435	0	0	0	0	
1107BA1147	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 34	Mon Apr 04 18:13:27 CEST 2011	34	13815	14180	365	365	0	0	0	0	
1107BA1148	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 34	Mon Apr 04 18:13:45 CEST 2011	34	13766	14177	411	411	0	0	0	0	
1107BA1196	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 34	Mon Apr 04 18:15:11 CEST 2011	34	13864	14180	316	316	0	0	0	0	
1107BA1119	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 34	Mon Apr 04 18:15:28 CEST 2011	34	13834	14173	339	339	0	0	0	0	
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 34	Mon Apr 04 18:15:43 CEST 2011	34	13834	14180	346	346	0	0	0	0	
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 34	Mon Apr 04 18:15:46 CEST 2011	34	13861	14177	316	316	0	0	0	0	
1107BA1125	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 34	Mon Apr 04 18:16:04 CEST 2011	34	13852	14174	322	322	0	0	0	0	
1107BA1153	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 34	Mon Apr 04 18:16:36 CEST 2011	34	13788	14171	383	383	0	0	0	0	
1107BA1131	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 34	Mon Apr 04 18:20:16 CEST 2011	34	13684	14171	487	487	0	0	0	0	
1107BA1386	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 07:25:28 CEST 2011	35	14008	14188	471	25	3	25	3	25	3
1107BA1335	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 07:37:24 CEST 2011	35	14019	14190	445	25	3	25	3	25	3
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 07:38:58 CEST 2011	35	14028	14189	432	25	3	25	3	25	3
1107BA1191	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 07:41:09 CEST 2011	35	13970	14185	544	25	3	25	3	25	3
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 07:56:59 CEST 2011	35	14013	14188	444	25	3	25	3	25	3
1107BA1248	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 08:04:50 CEST 2011	35	14015	14188	431	25	3	25	3	25	3
1107BA1026	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 08:06:58 CEST 2011	35	13988	14186	502	25	3	25	3	25	3
1107BA1008	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 08:22:48 CEST 2011	35	14024	14190	403	25	3	25	3	25	3
1107BA1040	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 08:30:40 CEST 2011	35	13977	14188	501	25	3	25	3	25	3
1107BA1234	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 08:48:54 CEST 2011	35	14008	14191	421	25	3	25	3	25	3
1107BA1039	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 08:50:42 CEST 2011	35	13994	14191	441	25	3	25	3	25	3
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 08:56:28 CEST 2011	35	13952	14184	507	25	3	25	3	25	3
1107BA1147	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 09:04:37 CEST 2011	35	14001	14187	411	25	3	25	3	25	3
1107BA1148	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 09:12:34 CEST 2011	35	13977	14187	451	25	3	25	3	25	3
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 09:20:29 CEST 2011	35	14002	14188	401	25	3	25	3	25	3
1107BA1153	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 09:36:20 CEST 2011	35	13964	14182	451	25	3	25	3	25	3
1107BA1196	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 09:50:13 CEST 2011	35	14003	14187	376	25	3	25	3	25	3
1107BA1119	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 09:58:05 CEST 2011	35	13982	14184	401	25	3	25	3	25	3
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 10:00:43 CEST 2011	35	13993	14184	384	25	3	25	3	25	3
1107BA1125	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 10:08:41 CEST 2011	35	13987	14189	382	25	3	25	3	25	3
1107BA1131	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 10:16:37 CEST 2011	35	13897	14186	541	25	3	25	3	25	3
1107BA1386	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 18:01:52 CEST 2011	35	13880	14171	291		0	0	0	0	
1107BA1335	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 18:02:12 CEST 2011	35	13904	14178	274		0	0	0	0	
1107BA1191	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 18:02:46 CEST 2011	35	13848	14177	329		0	0	0	0	
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 18:03:51 CEST 2011	35	13911	14182	271		0	0	0	0	
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 18:05:33 CEST 2011	35	13912	14181	269		0	0	0	0	
1107BA1026	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 18:06:07 CEST 2011	35	13876	14180	304		0	0	0	0	
1107BA1040	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 18:06:59 CEST 2011	35	13886	14176	290		0	0	0	0	
1107BA1248	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 18:07:02 CEST 2011	35	13921	14179	258		0	0	0	0	
1107BA1234	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 18:07:35 CEST 2011	35	13945	14183	238		0	0	0	0	
1107BA1039	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 18:07:53 CEST 2011	35	13938	14182	244		0	0	0	0	
1107BA1310	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 18:08:11 CEST 2011	35	13907	14182	275		0	0	0	0	
1107BA1147	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 18:08:28 CEST 2011	35	13957	14182	225		0	0	0	0	
1107BA1008	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 18:08:34 CEST 2011	35	13948	14185	237		0	0	0	0	
1107BA1146	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 18:13:07 CEST 2011	35	13967	14182	215		0	0	0	0	
1107BA1148	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 18:13:40 CEST 2011	35	13936	14177	241		0	0	0	0	
1107BA1153	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 18:13:40 CEST 2011	35	13950	14183	233		0	0	0	0	
1107BA1196	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 18:14:16 CEST 2011	35	13992	14184	192		0	0	0	0	
1107BA1119	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 18:14:34 CEST 2011	35	13985	14184	199		0	0	0	0	
1107BA1093	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 18:14:52 CEST 2011	35	13993	14186	193		0	0	0	0	
1107BA1125	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 18:17:57 CEST 2011	35	14005	14185	180		0	0	0	0	
1107BA1131	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 35	Tue Apr 05 18:18:39 CEST 2011	35	13931	14183	252		0	0	0	0	
1107BA1386	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 36	Wed Apr 06 08:01:04 CEST 2011	36	13981	14189	208	509	0	0	0	0	
1107BA1335	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 36	Wed Apr 06 08:02:10 CEST 2011	36	13992	14188	196	500	0	0	0	0	
1107BA1354	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 36	Wed Apr 06 08:02:28 CEST 2011	36	13994	14188	194	499	0	0	0	0	
1107BA1191	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 36	Wed Apr 06 08:02:46 CEST 2011	36	13946	14188	242	635	0	0	0	0	
1107BA1009	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 36	Wed Apr 06 08:05:19 CEST 2011	36	13987	14189	202	518	0	0	0	0	
1107BA1248	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 36	Wed Apr 06 08:05:37 CEST 2011	36	13988	14185	197	498	0	0	0	0	
1107BA1026	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 36	Wed Apr 06 08:05:55 CEST 2011	36	13945	14187	242	617	0	0	0	0	
1107BA1008	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 36	Wed Apr 06 08:06:29 CEST 2011	36	13998	14190	192	476	0	0	0	0	
1107BA1040	0: Maize/Fernandez (Corn)	Maize	Fernandez			Corn		day 36	Wed Apr 06 08:06:47 CEST 2011	36	13939	14183	244	620	0	0	0	0	
